time,miner_uid,hotkey,epoch,inner_step,loss,samples_accumulated,samples_per_second,cpu_percent,memory_percent,gpu_utilization,bandwidth,stake,trust,consensus,incentive,emissions,rank
2025-07-18 02:19:04.784743+00:00,204,5F3qERXTqJrbuhNDxRvQ62mNhxP1Hbh9h2tGCNx3EReXWDhL,143,273,3.7329431623220444,160,0.0,5.2,75.8,0.0,21.579502994371307,12.046547889709473,1.0,0.018509194254875183,0.018692301586270332,2.7683024406433105,6
2025-07-18 02:19:07.752002+00:00,205,5Fgze3hJCg1KbDyQ6SJEz3LpVBBPctdSPW6w4t616WHJbCc5,142,42,3.461072301484935,1821,0.0,3.7,46.2,0.0,29.85358980459562,11.65697956085205,0.9907530546188354,0.00521858548745513,0.005462729837745428,0.8085576891899109,68
2025-07-18 02:19:11.403330+00:00,206,5Fpmta4G6WzivPmyYdH8GFEh7YQThC5Xem8XRrMihLK9aneX,143,285,3.7703698754310606,200,0.0,3.7,76.6,0.0,28.95783105635526,89.06986236572266,0.9838254451751709,0.01748683862388134,0.017837796360254288,2.641098737716675,10
2025-07-18 02:19:05.037589+00:00,208,5Hmb6tHn7Nig2pwU2fZKkGHEQwDzBiYcb6pFyZ3cJmwCtok2,143,35,3.4970363479265023,1633,0.0,1.9,45.6,0.0,29.91660741333716,9.811692237854004,1.0,0.005767910275608301,0.005462729837745428,0.8101260662078857,68
2025-07-18 02:19:15.168739+00:00,210,5FAG3xzNX9yiwqcFBG6Aa94r3H47fKTDrg2h2bBieXnYoBWf,142,48,3.459574879739772,704,0.0,4.6,46.2,0.0,23.43582956385933,1.4493916034698486,0.9756466150283813,0.0015716792549937963,0.0015564202331006527,0.23213781416416168,144
2025-07-18 02:19:03.859040+00:00,211,5HRNc14hxVTxui3Qv2ZkZAPFaexMtZ9CMHGn6zKzFGbGSMFr,142,0,3.4809584935428575,0,0.0,0.4,56.2,0.0,29.561034426378676,0.0,0.0,0.0,0.0,0.0,163
2025-07-18 02:18:58.025710+00:00,212,5E5FnN8wX26xbKTs7G6sf5D7jZWenfbVGVxSSQMY7riEiux7,143,265,3.7337498938451046,1220,0.0,20.2,76.7,0.0,25.58585175354127,10.843259811401367,0.993698000907898,0.0158999003469944,0.015579461120069027,2.306924343109131,37
2025-07-18 02:18:57.751569+00:00,214,5GzZN59qCwHqKAXD42pdByuTRcWwN2gQn9GrtCMjWDBV8HN8,142,41,3.5084191092845494,907,0.0,6.8,46.1,0.0,26.97637410009844,1.5424703359603882,0.991378664970398,0.0020447089336812496,0.001937895780429244,0.2875330150127411,140
2025-07-18 02:18:55.706068+00:00,215,5EnLor4eDTb7efiwQG9bkomS16s1oen8v2Zgi6BYC1vUcSVW,143,352,3.702963358735385,584,0.0,1.2,13.0,0.0,26.349199199663904,150.18447875976562,0.9968718886375427,0.024704355746507645,0.024750133976340294,3.6637685298919678,3
2025-07-18 02:19:02.027657+00:00,217,5GwzgckokHcQAhww78FRMGUW5N6ZRhRnYDDpTfvfHeQ3NYbP,143,25,3.635767724599924,1776,0.0,6.4,51.0,0.0,26.65829563931312,1.0248167514801025,0.5857633352279663,0.00015259021893143654,0.00013733119703829288,0.02079969458281994,160
2025-07-18 02:18:51.433721+00:00,22,5FLEaQQhrwuw6F7NMobv4y2DbKn8beNazxyLStVcngiswucp,142,65,3.6216310868878145,1644,0.0,4.9,33.3,0.0,25.506868714387352,6.741574287414551,0.9603418111801147,0.0038605325389653444,0.00396734569221735,0.5877985954284668,89
2025-07-18 02:19:14.793098+00:00,220,5CyRAWvFeKjMRqKxzGZeZxZ8FgSDjRsVXeV8yHtaTc6VGcUe,142,36,3.474772443564684,1615,0.0,4.7,46.2,0.0,28.081992968497744,1.438355803489685,0.998809814453125,0.0020599679555743933,0.002151522086933255,0.3187442719936371,135
2025-07-18 02:19:04.219193+00:00,221,5HKtF2oTNFoZYViBNyoycmqw37y38pNrPbT3CcXdQCZeQdyR,142,39,3.4608006859634535,1238,0.0,6.9,46.2,0.0,20.72222850501502,0.10761099308729172,0.0,0.0,0.0,0.0,163
2025-07-18 02:18:59.136653+00:00,228,5G1pfgBhSUfM6p8qwkbuTxKkevha9QaH5zz7pUAMLDLbmsAc,143,0,0.0,0,0.0,1.9,18.9,0.0,20.52225323480925,0.0,0.0,0.0,0.0,0.0,163
2025-07-18 02:18:55.700580+00:00,229,5Fgwyjdr5GxFzh6Jz2gU1aBUN4uta1ge8raEHy56S42h2pJe,142,38,3.4838263506438873,868,0.0,0.3,56.2,0.0,29.085906367226418,0.6751783490180969,0.9554131627082825,0.0019989318680018187,0.0020447089336812496,0.30353814363479614,139
2025-07-18 02:18:54.049131+00:00,23,5GWEogxqcyVng9qqMzi2iGRT1TSyQWKp4cHdYKn6yZ6f2Aop,143,11,3.737328249380129,872,0.0,9.7,17.5,0.0,28.495760268457012,0.0,0.8435187339782715,0.004623483866453171,0.0048981462605297565,0.7259955406188965,76
2025-07-18 02:18:57.784015+00:00,230,5EemsUentnmfT5ZCgnnVYhTRtcbGLiiX3H97sfxR2AUSyEeD,142,36,3.468584592975598,1427,0.0,1.9,45.6,0.0,21.38002368772429,2.306659460067749,0.9674525260925293,0.001495384145528078,0.0015564202331006527,0.2304423749446869,144
2025-07-18 02:19:11.187914+00:00,235,5CXYAHD72n2yrAPQaqQYKATSvnC42GTL5rHvuhnfx9NS6NC6,142,48,3.4483728397267783,1239,0.0,0.5,56.2,0.0,21.15464725758534,2.113255739212036,0.994125247001648,0.0045166704803705215,0.004623483866453171,0.6850957870483398,79
2025-07-18 02:19:13.684607+00:00,237,5HNjPhcSz1UPdRrDpBqVA9xq4DMFqPRDzuWtdNuVNUVGm7No,143,282,3.7625517478355994,260,0.0,3.7,78.0,0.0,21.772832759289734,6.512646198272705,0.9405050873756409,0.00952162966132164,0.009811551310122013,1.4522796869277954,56
2025-07-18 02:18:49.834001+00:00,238,5CG7y9TH1wwENQXNXsy27mYXzAqyaH6mzdFrYMby1TfGhdAk,143,273,3.678154325747228,1820,0.0,3.7,72.9,0.0,28.8725536440349,5.244050979614258,0.9811093211174011,0.0069733732379972935,0.007019150070846081,1.0395655632019043,64
2025-07-18 02:19:09.791054+00:00,241,5Gs3t7uc1w6YmQSir6oWhwM5VxxGg6moBSnJnUKnwxsFzwhi,143,262,3.7329086996614933,0,0.0,13.9,77.4,0.0,28.489088353857184,77.7785873413086,0.9735255837440491,0.016403447836637497,0.016693370416760445,2.4720420837402344,25
2025-07-18 02:19:14.362543+00:00,242,5Gps78Mtahi5t4otfrsAbA3tzQT8XVLq7ZJzuCyx7SctNSuC,142,36,3.484700540666753,1713,0.0,4.9,46.2,0.0,25.790290140119417,2.7236387729644775,1.0,0.00474555604159832,0.004364080261439085,0.6472432017326355,85
2025-07-18 02:19:15.626306+00:00,243,5HStH3GcAUyahh28CvVcRmE1RNQypQsto3rf7oPDXQCbSwxo,143,237,3.758767032623291,200,0.0,8.4,79.0,0.0,21.223126277603168,74.13636016845703,0.9615777730941772,0.013641566038131714,0.013870450668036938,2.055086851119995,44
2025-07-18 02:19:11.135168+00:00,245,5Ci6GrhRdVFwrF3GXR2KMF7eV3qJVBm9Bm1ahBbNrbUAKPM8,142,38,3.440735326026575,313,0.0,0.5,56.2,0.0,29.764189107770214,1.0862386226654053,0.9969939589500427,0.003311207750812173,0.003219653619453311,0.47735658288002014,111
2025-07-18 02:19:15.229981+00:00,247,5Dvs9Ai2wqsEyYFMXLtvN7zDVWE1Xss4bRfQ3m99mPXRvC6h,143,23,3.6498043220933702,504,0.0,2.1,15.7,0.0,22.660957131276298,40.8927001953125,0.5633630752563477,0.00038147554732859135,0.00032043945975601673,0.04956129565834999,158
2025-07-18 02:19:17.490862+00:00,248,5FZJyF6MwXZCq1PaLaBuRbEEsoQRvxfxMyGerfehW58x6ZCR,142,37,3.4709287379776037,1332,0.0,4.0,46.2,0.0,20.832882763093235,18.346006393432617,0.9964751601219177,0.00885023269802332,0.008331426419317722,1.2337658405303955,60
2025-07-18 02:19:17.937909+00:00,249,5CdCTmhJ3vFAucBgeBkhiixgFhfnVQVMqgfdvfovBwCHXMF2,142,41,3.4669365479201866,378,0.0,3.9,46.2,0.0,22.861487203662897,0.7119213342666626,0.9976348280906677,0.002563515678048134,0.0024872205685824156,0.36839187145233154,124
2025-07-18 02:18:55.000139+00:00,250,5CqjUUWCjbBoiAJR5m4JjVgrYgd5M4ZpdsHv7gAX5Rw9Z4fN,143,359,3.6516269370913506,768,0.0,10.1,61.6,0.0,26.418819270508067,64.73441314697266,0.9887998700141907,0.02235446684062481,0.02229343168437481,3.30069637298584,5
2025-07-18 02:19:08.145484+00:00,251,5CcrJBnDePD5ETzw6ofTDNF2kYkix8CgaBsvg7M666CyktfL,133,16,0.0,0,0.0,0.5,56.2,0.0,26.630326458403616,10.401043891906738,0.9698786735534668,0.0031891355756670237,0.00317387655377388,0.4709548056125641,112
2025-07-18 02:19:12.768227+00:00,254,5EZcWcNRxitAbKe6cGnLzrQ6Td4Wn3HjgWe9e64SSkiEZ8SM,143,248,3.6740980446338654,1280,0.0,8.8,77.7,0.0,27.079997358924533,10.082011222839355,0.9433737993240356,0.012298772111535072,0.012375066988170147,1.8319623470306396,46
2025-07-18 02:19:03.126475+00:00,26,5FCWn6pwMauXyekV7TkywvGshxY8KpjMizSsSTgzBT2p3kLD,142,37,3.4899619718797337,1964,0.0,6.9,46.1,0.0,28.828903920356748,2.2337050437927246,0.8636453747749329,0.0031433585099875927,0.003082322422415018,0.4579853117465973,113
2025-07-18 02:19:11.024567+00:00,29,5GruNTuB7Vfr34j3HKcRmvYG2qYfwFWwXfVvXnZYuNxJ6Z5r,142,43,3.4732001404436668,1567,0.0,0.5,56.2,0.0,29.352859155645667,2.020327091217041,0.5886320471763611,0.00032043945975601673,0.00035095750354230404,0.05335763841867447,156
2025-07-18 02:18:54.533458+00:00,3,5ED3vj6yo7vcytzRwmx2qgRN42zrvsUDGL4Khsw6HS4XKwYU,143,11,3.682262745000384,788,0.0,3.3,15.3,0.0,26.4924227065607,0.0,0.8894941806793213,0.007080186158418655,0.007339589763432741,1.0880496501922607,63
2025-07-18 02:19:11.908374+00:00,30,5F9huWBb3dBzbjryBoLdwrmNwHZqGckRkkxxKzp2G6qxhCAZ,143,276,3.765860908909848,1900,0.0,3.7,78.9,0.0,28.270536527783324,10.999939918518066,0.7859311699867249,0.01727321371436119,0.017074845731258392,2.529482841491699,22
2025-07-18 02:18:50.240611+00:00,31,5D2dMQeGEUpd1CTViK2wqp8nnyrPYyxjYrASXLv36ntuDzxR,143,58,3.6726883424308014,810,0.0,28.2,42.2,0.0,26.408853889914035,110.21499633789062,0.966521680355072,0.011825742200016975,0.012207217514514923,1.8085724115371704,48
2025-07-18 02:19:13.519187+00:00,32,5DcUHwuQ5iZcVCBKsZ6KX2GhjcgMTYTfvanycBzpDup1Moxz,143,239,3.665862704145497,1160,0.0,3.8,77.8,0.0,23.24720379031651,93.98075866699219,0.8689860105514526,0.014908064156770706,0.01599145494401455,2.3679099082946777,33
2025-07-18 02:18:51.868430+00:00,35,5Dr81sUJcmAzRCfXAshPFRLjs4okSbo7fxvYyK95nVjDv1Wb,143,263,3.6299113162926266,1680,0.0,5.0,74.9,0.0,27.4738909695859,10.17697525024414,0.8308690190315247,0.0158083476126194,0.0156404972076416,2.3155934810638428,36
2025-07-18 02:19:04.255940+00:00,36,5GnYYWxZZQkwyBfA6g2KBKXNrhMWhAmzo9TMGZYNxTJnMnMu,142,38,3.4780531792173917,1563,0.0,1.9,45.6,0.0,22.396247684654917,2.164276361465454,1.0,0.0032806897070258856,0.0030060273129493,0.44602856040000916,117
2025-07-18 02:19:10.436224+00:00,38,5EssUpMz9w29LX8FHJLQcZ2kE8KYQThMX7MTMq1b9qx8DTEr,143,242,3.7220062749726432,1400,0.0,3.7,72.7,0.0,23.749317381060184,80.06375885009766,0.8112764358520508,0.01597619615495205,0.01716640032827854,2.5409624576568604,21
2025-07-18 02:18:56.634156+00:00,39,5CyrBEHRceiTbavYTxottkkV7eZeESHgsvRN7XoHPpeTWv9V,143,346,3.8775047302246093,40,0.0,4.5,13.5,0.0,28.474272942074737,142.43759155273438,0.8364690542221069,0.0238193329423666,0.02525368146598339,3.7387497425079346,1
2025-07-18 02:19:13.251912+00:00,4,5CAbT4yS9jCdWxaNVkYYLADNKhkVxyMxDujvcfW3V9Ahb6qu,142,38,3.5037414947252596,356,0.0,0.5,56.2,0.0,21.955734943333155,0.4937223196029663,0.6113221645355225,0.0010070954449474812,0.0010833905544131994,0.16244275867938995,149
2025-07-18 02:18:57.290015+00:00,40,5F9E2s4pSMsP3sNsPuqmHCT9VdoMghaZTroC92q1fpWkL7YN,143,270,3.766699182987213,600,0.0,10.0,75.9,0.0,24.407622204637107,60.662174224853516,0.7522240281105042,0.009872587397694588,0.009597924537956715,1.4212244749069214,58
2025-07-18 02:19:13.404044+00:00,41,5CwRkWK6jtZAK2Gd5VD9D2VtAnaNbxXquTLtvb3GzhXvCe82,142,37,3.4880239663491874,739,0.0,1.9,45.6,0.0,25.452826175933865,2.4339652061462402,0.9448539018630981,0.002944991225376725,0.0030670634005218744,0.4546932578086853,115
2025-07-18 02:18:50.914449+00:00,46,5E7enVaHVqCG292Xs6LRjPVi3qUWzR42tbvonX4YLcoJ2yjp,143,11,3.6585056473608732,588,0.0,2.6,19.0,0.0,26.100003797072855,0.0,0.0,0.0,0.0,0.0,163
2025-07-18 02:19:02.343675+00:00,47,5EncfgBxQSFPddmwv3uKkLN6sroHtasaWw79gBZFStzBSwVd,143,233,3.6233749114550076,1560,0.0,8.0,81.3,0.0,20.409087225428426,79.1226806640625,0.9119248986244202,0.017807278782129288,0.01760891079902649,2.6075050830841064,16
2025-07-18 02:19:08.723125+00:00,48,5E1aQTadaWGYMRRyhUE9LtyHhsLM2bjFw31Lzm3HdtbAY663,143,60,3.6242689334684735,1578,0.0,8.8,44.3,0.0,26.080836003814223,23.7380313873291,0.9977263808250427,0.0045166704803705215,0.004440375603735447,0.6591086983680725,82
2025-07-18 02:19:12.742771+00:00,49,5EP8FfWvaXpwkNcaePRX8dNEVH4srYxR8SfJMwfNLn3P7VZJ,143,10,3.6193311535395107,208,0.0,0.6,24.0,0.0,23.545743895418262,44.2631950378418,0.9851224422454834,0.004242008086293936,0.004165713209658861,0.6168724894523621,88
2025-07-18 02:19:11.947921+00:00,5,5EYxBCnJ3uATopmvd7BSZNCvgyRXQhhHHRCoE4bYZsFRodqf,143,273,3.7229805986086526,360,0.0,7.3,74.2,0.0,27.951935655656968,11.05371379852295,0.8319676518440247,0.01748683862388134,0.016495002433657646,2.4427671432495117,29
2025-07-18 02:18:58.456358+00:00,50,5Fo1d2eTEXtVwkCPiHoxyTFPmZVZQXabJSR668RqmEKNMTzg,143,163,3.692822004854679,1540,0.0,27.3,41.7,0.0,22.661801710632773,37.52494812011719,1.0,0.011413748376071453,0.011551079340279102,1.7116897106170654,50
2025-07-18 02:19:13.203605+00:00,52,5EtDwhwfGKVpTFFd8oH732V3WKBAbrAamcFQLJ9oRZDHf8w8,143,272,3.785951280593872,600,0.0,3.9,77.5,0.0,28.551258440444116,10.963751792907715,1.0,0.016800183802843094,0.015365835279226303,2.274348258972168,40
2025-07-18 02:19:11.275427+00:00,53,5Ese783EFss4b9qErxj8ga6XefTg5KDBDpKFTi6qbF9hKAr8,143,2,3.5220337806344033,2000,0.0,1.9,45.6,0.0,28.246917781363855,9.50413990020752,0.9014572501182556,0.002243076218292117,0.0023193713277578354,0.3445468842983246,126
2025-07-18 02:19:10.178472+00:00,56,5DCypwHvWP2BrrudC5SCbrB2NQ8hDJRh8wtsMoqGDUjNPNSF,143,33,3.5341971936672736,1558,0.0,6.1,46.2,0.0,27.80075313258998,2.8531363010406494,1.0,0.0033264667727053165,0.003402761882171035,0.5040254592895508,107
2025-07-18 02:19:01.457295+00:00,58,5E7Hkm69LFQYMXii8c4gjYThAey8pdVLr4Yr9jkwbuf9prN6,143,262,4.003053784370422,60,0.0,11.1,75.4,0.0,24.500722050956984,6.18103551864624,0.9920653104782104,0.009781032800674438,0.009018082171678543,1.3360077142715454,59
2025-07-18 02:19:02.418000+00:00,59,5E2EwpyAGafGdLCMytnKVWQNSaGENez5rzgrT9irgYKC6g4W,143,281,3.7207833413618157,1660,0.0,12.6,78.0,0.0,20.227585743082308,7.78010892868042,1.0,0.011932555586099625,0.010742351412773132,1.590604305267334,51
2025-07-18 02:19:01.810063+00:00,6,5G3eC5ckcJBjkgZYfumjiB2WPa219Pd39Qe2MknugjwJ23FR,143,10,3.6316322770637823,552,0.0,5.9,46.4,0.0,27.007471966364893,18.795495986938477,0.056488897651433945,0.0,0.0,9.842099825618789e-05,163
2025-07-18 02:19:15.023832+00:00,61,5H9E4zHPCG6KQNrdYuvqoz55fPjKWiJiqkuzydpUb7q9sHXX,142,39,3.4586859862893418,1259,0.0,1.9,45.6,0.0,23.93363062249956,7.155848503112793,0.9728084206581116,0.0028839551378041506,0.0028381780721247196,0.42212975025177,119
2025-07-18 02:19:06.936706+00:00,62,5EHm1VMFGHtLLdS2TcTxaZgVPdfcWtKPbZf1tLJatih98Fu5,142,44,3.451809477516441,1317,0.0,0.4,56.2,0.0,23.990695815150406,5.494773864746094,0.8669413328170776,0.002960250247269869,0.0028076600283384323,0.4171561896800995,120
2025-07-18 02:19:11.880839+00:00,63,5FYfVyNBBkBbSpNw3QwCemeTGoLvhdGSCeNdG7odrXPqKjPp,143,287,3.623197873433431,360,0.0,4.3,78.1,0.0,26.598196036148515,11.94422721862793,0.9826200008392334,0.01770046539604664,0.01773098297417164,2.6248550415039062,14
2025-07-18 02:19:03.718347+00:00,70,5FkDQnHxHiXZCASsMZGmcgEzF67bkkqXpmcx7n7FFoNo6rSs,142,38,3.4601152738906933,409,0.0,0.4,56.2,0.0,24.707544440740996,0.938396155834198,0.888075053691864,0.0021362630650401115,0.002166781108826399,0.32097676396369934,133
2025-07-18 02:19:15.136495+00:00,71,5GguR1vN6eBLDQjbVMSHsHF36SQPPWidEFqqFVBAUWnJXdUN,143,60,3.7137989015008013,810,0.0,15.7,21.3,0.0,25.118081298078636,75.9273910522461,0.9762417078018188,0.005371175706386566,0.005477989092469215,0.8110095858573914,67
2025-07-18 02:19:08.208008+00:00,72,5GBbKcrUnMQwqxDCvFXTk2VssBgEfwgsK4PrRMFJAAVqEHPY,143,35,3.4801670944994423,628,0.0,1.9,45.6,0.0,28.46691150749956,11.519492149353027,0.9944609999656677,0.00521858548745513,0.005065995268523693,0.7516186237335205,75
2025-07-18 02:19:07.940594+00:00,73,5DHm9R9fqw7NjXDVi3fGQ9vgdFWsmH6pAWZcX4AfUHCooCHB,142,36,3.4588745831291456,1035,0.0,6.8,46.2,0.0,23.659540527343218,0.49301716685295105,0.7180743217468262,0.0008239871822297573,0.0007782101165503263,0.11646834760904312,151
2025-07-18 02:19:09.200963+00:00,75,5CaYb168Y2C2mbDpwCLULF5a67AeQpwtZ2hSpr7v3oXzR38t,143,267,3.7557178530199775,1740,0.0,5.3,75.0,0.0,24.72665488047444,77.15662384033203,0.9733272194862366,0.015472648665308952,0.0158541239798069,2.3487355709075928,35
2025-07-18 02:19:15.627000+00:00,77,5FNUMtZzyd4JXjeuhZuGMEVKqr7tKPN1geMLTCuWkrJE7piD,143,278,3.781508445739746,1220,0.0,10.5,73.0,0.0,22.378105234017333,11.805663108825684,1.0,0.017807278782129288,0.01751735806465149,2.5932776927948,17
2025-07-18 02:18:54.520010+00:00,81,5ECUeEwiGmkXDrQoVz1o48y4dVsBJ6NyfTunBqip2n1LuxtY,143,3,3.429759016511036,171,0.0,2.0,45.6,0.0,29.56742307144604,1.880310297012329,0.9994659423828125,0.0032959487289190292,0.0032349126413464546,0.48031577467918396,110
2025-07-18 02:19:03.612627+00:00,82,5G99DFDDz5gxj3vE7XSQahj4LR1tGnMwaNcSyGm1t888eTS4,142,95,3.591902487553083,416,0.0,1.5,23.6,0.0,24.99481481073879,297.7613830566406,0.9739223122596741,0.00379949645139277,0.003921568859368563,0.5819883942604065,90
2025-07-18 02:18:53.666547+00:00,83,5EhXaJ6pSnDB9mc5N2Q7fhG2PZ2H6vvZWFdwNpVSC7pmc7Cy,142,48,3.5080601789046746,709,0.0,0.5,56.2,0.0,21.06138524527755,2.2561838626861572,0.9298847913742065,0.002075226977467537,0.0022278171963989735,0.33090558648109436,129
2025-07-18 02:19:12.502932+00:00,84,5GEna6eK55MDHakgnkuf5pgrKFNGgCW1KUhWYvvJis3t6uhz,142,38,3.448727018787932,1476,0.0,1.9,45.6,0.0,20.167430257404433,4.007302761077881,0.9803463816642761,0.005020218435674906,0.00509651331230998,0.7548847794532776,74
2025-07-18 02:19:02.849502+00:00,85,5FL5zYYadLb2CoLrVxnkesZMAMJyp1sYwheZdCchCnckDZT6,142,36,3.397797685903269,715,0.0,1.9,45.6,0.0,28.827506379777287,1.2060341835021973,0.7543755173683167,0.0006103608757257462,0.0006408789195120335,0.09694655239582062,153
2025-07-18 02:18:59.248328+00:00,88,5G7AtELiwZJEzT35nBTZ7ZY6MhBtT4MMfCpSdAA4T1Z11F94,142,40,3.4317659174061856,554,0.0,1.9,45.6,0.0,29.66118740443726,5.054837703704834,1.0,0.004654001910239458,0.004394598305225372,0.6506207585334778,83
2025-07-18 02:19:15.344587+00:00,9,5FZ4FTpThhWcPQUM5mBS9UfX95Nf4eRmEAergMQuy77MYEri,142,49,3.456049986995093,606,0.0,4.6,46.2,0.0,23.302166984100083,4.409725189208984,0.6571755409240723,0.002075226977467537,0.002197299152612686,0.3255482017993927,131
2025-07-18 02:18:51.333741+00:00,92,5C4texbsezPmrQmF2VpFRLdD3Ljw5yexAz4DWtM3Rx5X93dD,143,348,3.6981761527783945,1320,0.0,42.1,61.5,0.0,20.621524381898915,115.80732727050781,0.9904173612594604,0.018387122079730034,0.01724269427359104,2.5541117191314697,20
2025-07-18 02:18:57.786071+00:00,94,5DX1YFSULzNUk9XBzS89L1G7A3L6zie3rZgeXTwEFwdupZnZ,143,315,3.728548141412957,688,0.0,9.9,61.4,0.0,29.209681485183022,110.1264419555664,0.9626153707504272,0.014587624929845333,0.014694438315927982,2.1749801635742188,43
2025-07-18 02:19:02.288862+00:00,97,5Chcjas82TZ1SFpJN17UUqtXoRPsFtQGZ19F5RCGn5r7PYuk,143,11,3.6441271527443524,772,0.0,1.6,20.5,0.0,27.66516170718301,0.0,0.9936217069625854,0.005661097355186939,0.005447471048682928,0.8083915114402771,71
